contract_id,shared_address_flag,extracted_companies,extracted_locations
IE_ceb31ebbee875740af81a38c69776972a2290ee7ca7e97c4b809f56a31b6f658_1,0,"['eTenders', 'the National Centre for Plasma Science & Technology', 'the Plasma Research Laboratory']",[]
IE_ad087a48bdf3454b44f4991e4c6fb71ea80024d260af8e5d2bdf6f500c6883ed_1,0,['eTenders'],[]
IE_e74b5ef9cfb1dff611ba8e114d5d3e1d69dff2ab53f07365c8ebe3afd8f87b1a_1,0,"['eTenders', 'Approved Data Cabling Installers']",[]
IE_59854d6542d4e63a2bc6814b6f82992753ae1dec00d67d1394ab5c9b71c8b7f4_1,0,[],[]
IE_6075044113d43a9cb5a10855daa053d687e3070bec76b1b6bfb4c8c8dc1357bf_1,1,"['Corporate Services', 'Aras an Chontae', 'eTenders', 'Carrick-on-Shannon', ""Leitrim County Council's"", 'the Construction Industry Federation', 'the Housing Section', 'Tender', 'Leitrim County Council']","['Aras An Chontae', 'Co. Leitrim']"
IE_80a1d537c05d1bb50001c21db4a8684d7e024a7f50f8d002df73c6461f68f71a_1,1,"['Summerworks Scheme', 'eTenders']","['Co. Cork', 'Skibbereen']"
IE_b8b401e2fba36476501970ba04cd52da9471c94fe8197e7436699635e98655e7_1,0,"[""St James's Hospital""]",[]
IE_379b87cf175bd8bdf01139e78814c6bdb266225f1f6ddef4f94b4747117103b1_1,0,['eTenders'],[]
IE_b77614398937a9769e0de0c7d9d2ffecb1992c1df96c5b039ed046d09e20b47f_1,0,['eTenders'],[]
IE_facee6ae67aaa8dcd7d851972249d099d8388188cc1b30c9b6bda9bf368e4cd8_1,0,"['eTenders', 'OCI', 'Tenderers', 'HIQA', 'the Health Service Executive', 'HSE']",[]
IE_610e4fd962fe9a95136b015cbd70d8eb5163d395fafebda109d5dcd2cb0365a3_1,0,[],[]
IE_e4674a73364a4be750eae8feaa898a7211b83c12236b1eb569b1dc4b263f7e31_1,0,['Messaging System'],[]
IE_a9ee8f28ebebb373129850911c7fcdf966cebae23269e0243665f24d5146b72a_1,1,"['Bus Eireann', 'eTenders']",['Ireland']
IE_7de5a78a965f764f1f810089da767086c4bc059f5174db6434878e969cc13d79_1,1,['eTenders'],['Dublin City']
IE_4653e468ac486e46ffb2feb402331fbf59f54133341813618598ad7f57fdbbab_1,0,['eTenders'],[]
IE_11ee43173bbbcbcb7730079678ba08717b8c693d4c38ef6517d68540f3619e4e_1,1,['eTenders'],"['Letterkenny', 'Co. Donegal']"
IE_64051a3f5f39af73838d8ddfa434b0a76adf62e27e872fa5b24c0e039929420b_1,0,['eTenders'],[]
IE_5db26a1b2e340c72e5b686b2cb9afe0eb8ed03f71c55356f14dada98a1587ab9_1,0,['Electrical Services-'],[]
IE_f14b02a8f01eba0f7737222223398ee055376047407952ab0ad8a341d06f6155_1,0,[],[]
IE_fecd3c04adfa9a763120f9ba4b865dc7ba0f496f11477cb104df6cda7f2f2db5_1,0,['IT Tralee'],[]
IE_18fe08b66ee01c94922159dc9a52a1c56d54fb9bc236cc4cb75658c59c55fac4_1,0,[],[]
IE_b16d42dfb5190d317f4631e3719cca926c04040da855bce30a4b91000a9b90fa_1,1,['eTenders'],"['Ennis', 'Inagh', 'Co Clare', 'Ballyduffbeg']"
IE_1a01de369a531e1465b966ba80a24c6d82532446543e1b2770bdf8e6ddab3c4f_1,0,[],[]
IE_4bdfa449bf770065e32d99b34dc60816030841d322b3f34f4152ff1288657f0c_1,0,"['Student Academic', 'eTenders']",[]
IE_2673db4a0b25eae87818c81ea5e4be2e728663d8bf99fc8b80c40568f99d0f83_1,1,['eTenders'],"['Carlow', 'Wexford', 'Waterford', 'South-East', 'Kilkenny', 'South Tipperary']"
IE_3e9ecbac271afa0478829d5ffa8fb140b04e1701999d78bda2cbe4b885012881_1,0,['Cork Institute of Technology'],[]
IE_a182a591f5685bfbde960d6e1d2cfea18f028477e4795b2bc1244caa385f3ace_1,1,[],['Ireland']
IE_8caffe879fe12fc55b5fa4ea8f1fc635394e9b335259914c0612f03b9bb8b512_1,0,"['the National Waste Database', 'eTenders']",[]
IE_c62d5bf398ca98bfef2b9c1ab8804bcd9b55d5eab3225e5e2be36bc1d39a71a5_1,0,"[""Bus Eireann's"", 'eTenders', 'Bus Eireann', 'the Procurement Department', 'a Consultancy Panel']",[]
IE_e9dec5c75c478fb56862c975d07b6a98c62e33f9db903afeaa87d2a9b1eca2a3_1,0,"['The University of Dublin, Trinity College']",[]
IE_18640314094b0afc7bd28f81d5287e4a526d80c8997c9c248ad105a868df6935_1,1,"['Ford', 'eTenders', 'Vehicle Base Workshops']","['Co Kildare', 'Curragh Camp']"
IE_afe3059180858189ae3c87ffcff510d591bbfd752b5dcf5e2b7f643690e220ac_1,0,['Irish Aid Management Review'],[]
IE_834634e8be1c26c7444deff4ffcaaca491ee7ef4d6f84808c964be30d6f1f66e_1,1,['eTenders'],['SligoNOTE']
IE_cdb8941aaaea395cf1209cc503f70b4be0956af9f544bd3026c9782e7da189fc_1,1,"['eTenders', 'Enterprise Ireland']",['Dublin']
IE_12482976a65f974621f015827f3bd37fff3c9acf684c96d086a10bcaa3282a00_1,0,['eTenders'],[]
IE_6fd6665932f42b05e4f11c9b6b3b03fa72f5026f914fcb1099aca46365b361e5_1,0,['Bioprocess Specialist Design Services'],[]
IE_cf5511a05e8b665fe5d4cb5025bb27d682e0a63efe9dafcfc966dd08d54be13c_1,0,"['An Garda Síochána', 'The Department of Justice', 'Equality & Law Reform', 'eTenders']",[]
IE_a6f49c40ec1ba10f362ad5976b10dc0dff928d6591fa8bdb6d6c5fb9793f3287_1,0,"['UCD', 'eTenders', 'University', 'University College Dublin']",[]
IE_8d3041833dd68a7760e123a4c1ac0b0f3bd04ba428d8f397a4125b8b30cc422d_1,1,"['Cork City Council', 'James Leahy & Associates', ""the City Architect's Department"", ""City Architect's Department"", 'COMHAIRLE CATHRACH CHORCAI']","['Cork', 'Shanakiel', 'Hollyhill']"
IE_fb925175a3736d837555a40d8cad7fc2cebf9a395b19c7d3d2a812d33601f586_1,0,"['eTenders', 'NSAI', 'The National Standards Authority of Ireland']",[]
IE_d9f72ca3e864fd8fa1850b8a8cc54752bcf0d35738f1c2b387b8bcfdcf3fc552_1,0,['eTenders'],[]
IE_54bec2680e399624eca589f1a9578da3efb8436aceded876275faf53a04bb965_1,0,['eTenders'],[]
IE_c24a0d4bd5bc2abb2322d5ec49a7e2838e3a87517baa13ecc6f1e01da45bf9da_1,1,['eTenders'],['Ballybeg']
IE_820f5d9b8417e02c25ba513a9c322303e4e849e0301d14271c77f521c74a1e8a_1,1,['eTenders'],"['Co. Cork', 'Mallow']"
IE_9af585441e340be203e90cfbf5d8d55ea2aae68b182a4dee16628bb305cdfafb_1,0,[],[]
IE_620f296ade64a05ca6924fe077d02c1e3b2a17b27c16cb53269e6ed619fd6c2b_1,1,"['Joint Facilitator', 'Central Procurement Directorate', 'eTenders', 'The NSRG Steering Group', 'The Central Procurement Directorate', 'NSRG', 'EU', 'the North-South Roundtable', 'InterTradeIreland']","['North', 'Ireland', 'South', 'Northern Ireland']"
IE_924b0bfe0311f121d9c3e523b1e9c0402233c325ed5b3caede8ece5a62656c65_1,1,['Galway County Council'],"['County Galway', 'Corofin']"
IE_32d073ebcb515c47c38221ad0084efa4d4f0dc4c63241eaedc5d4898c61c5c91_1,0,['eTenders'],[]
IE_015ae216fa4802d1ba309e1b2ac9d02b686049e57aa06fb3e4ed4d463caca53c_1,0,['eTenders'],[]
IE_b53a98bbea6a69faa4cbdfba488b2045bb7e60b6b20d31738474f6b461076161_1,1,"['The Lough Talt Regional Water Supply Scheme', 'eTenders', 'the Lough Talt Regional Water Supply Scheme']","['County Sligo', 'the Ox Mountains', 'Coolaney', 'Lough Talt', 'Ballymote', 'Tobercurry', 'Sligo Town', 'Ballinacarrow']"
IE_2a75479e37e85710ab120153308914a814606bfa4bcce0f12ccc485a573ccfb4_1,1,"['eTenders', 'Dublin Bus']",['Dublin']
IE_8e614b9301665dae66afb79ab7ef9ea6bbc60e4b5486fb1026d35ca25110fd00_1,0,[],[]
IE_4b6678e92af4fcee70b9035edd1660f2bc54a73c91da3f9bb4b6d9e645113a5e_1,1,['Scoil Bhride Primary School'],"['Kill', 'Co. Kildare']"
IE_c84d614299cb61feb6c5af25c8f2cf5ee78d0a4b4943dab53325aabb72d1771f_1,1,"['eTenders', 'LEADER Rural Development Company Ltd']","['County Carlow', 'Carlow']"
IE_3945e35f85bd6cf0e62175c7d6b19fbe8d281ee8ffc1ebc7e820d41689d6a8e8_1,1,"['Networks for Nature', 'eTenders']","['County Laois', 'Westmeath', 'County Offaly', 'Laois', 'Offaly', 'Counties Laois', 'Roscommon']"
IE_bc04132ca7123f8ec80257694ce8d0305b54d5dda31f2c40bcc1bdb4a282e774_1,1,[],['Waterford']
IE_e270dcbc880ec11e955918a0bea5ce7535d95e71123bd7813015c4a998f1e292_1,0,[],[]
IE_f9f2b7b7215309e4573e241c2f4e5232b65f88689463380bc15e5496289b4fcd_1,1,"['CECDE', 'eTenders', 'Dublin Institute of Technology', 'the Department of Education and Science', ""St. Patrick's College"", 'The Centre for Early Childhood Development and Education']","['Drumcondra', 'Dublin']"
IE_391aec886cdf87f6fb351406aa5447ee40ead30dfc434a3f188aec840360a66f_1,0,[],[]
IE_23854d4e9448729c86db7751a4792e6a782a71df87534b2b6ee414bda167ccb6_1,1,"['Watson and Williams', 'CSO']",['UK']
IE_4c39ac6c6ed13f130efe85fa7bd57704fe291cef8c725feab8018fe3f77001de_1,0,"['eTenders', 'Static & Mobile Security Services', 'Tallaght Revenue Information OfficeNOTE']",[]
IE_8ecc211e8322e8b509901531a911ba6b0febbd47e510473c2eeff8cb21b1d55c_1,0,[],[]
IE_b38221d9dcdefa653a132685ea2cd592f607320fd92f95f6015c163f6a6fda02_1,1,['eTenders'],"['Kildare County Council', 'County Kildare']"
IE_66984c6fb7d664c41cc827903bd265ee79bb2671da4f36df2b3fceb8242dcf45_1,0,[],[]
IE_301ceabf7909b24a16d8d4d0cfbf703cbc18ea53860534208e9ba748550d7f39_1,1,"['eTenders', 'The Broadcasting Commission of Ireland', 'BCI']",['Dublin']
IE_7babd4e67c2796274c5114a50502ad06753044b8062cd2ee90e971197b29138f_1,1,['eTenders'],"['Finglas', 'Dublin']"
IE_8460e986fdd4bf08926e150cbfd6ed4785a21e7ad9941d8f89060c6eef703a7a_1,0,"['Cleggan', 'Gabions', 'Galway County Council', 'Stone']",[]
IE_dfc9c1a045c9168c59b99226f8a4cbfe448a6b677efc29c04fbe6c3348f10890_1,1,"['Kildare County Council', 'eTenders', ""Kildare County Council's""]","['Naas', 'Co. Kildare']"
IE_fbf948d26b14587eaff9569843a250f445457dd569001e254a6436cfd0431b08_1,0,"['RTÉ', 'Television Programmes']",[]
IE_174e05db9e740b8d23ee450e2541bc53de5fb789ff9dbb1598786ca39acaf3ac_1,0,['eTenders'],[]
IE_d7d77d15ce657fddaeea4ae811bf1e46a3a023821a3519d13e91ffb7c7c60573_1,0,['eTenders'],[]
IE_77532f68500a2ec397f79426237cc2a04203c3dbbf39fd8591219e675c68330a_1,0,['DART Station Furniture'],[]
IE_f1cb16a72a00cdaf96b944ab7f442dee2e2edacd14f3b748b9b843290b5a3f81_1,1,"['RTENews', 'Radio Teleflis Eireann', 'eTenders', 'RTE', 'RTE 1', 'Current Affairs', 'the Editorial Team']","['Donnybrook', 'Dublin']"
IE_e6773b101ec4cde20872737c3207e95afa3a30170e26db46362777f39443d454_1,1,['Cork County Council'],"['Millstreet Area5', 'Newmarket AreaIt', 'Charleville', 'Mitchelstown Area6', 'Fermoy', 'the Northern Division', 'the Northern Division1', 'Mallow']"
IE_1fdee03ed25a17867278890f881a7ad98180f1c10059387b03aa6a4c411cc539_1,0,['Waterways Ireland Bridge Management System'],[]
IE_58aeb4d943e533d16d939e27c7757dbc4516b5f511e8c8795add9da5030a9ea2_1,0,['eTenders'],[]
IE_96460a2b4304b1f9c14bb3f9fd021b05c658c766ee935f3c982689dfa74ec362_1,0,"['eTenders', 'the Defence ForcesNOTE']",[]
IE_84a4b2f27996b14e256eb1203c97f403755c56d15bf5f71e5c9f6877140911cb_1,0,"['Sligo General Hospital', 'MRI System']",[]
IE_fbaec367be69c3fc8fd60fc9fe04f30246e64ddefbaf3e1452620b1f46ac4fe5_1,1,"['eTenders', 'The Irish Marine Weather Buoy Project']",['Ireland']
IE_fb6a197b34f4f5bd01999f17ad21ae652c0ffdc442d6ed53c866069271165ee3_1,0,[],[]
IE_e5428d3eb25b0c2011108f83e5b33f5cd2f34d0b252a68c6430a5570d872de42_1,1,"['eTenders', 'the Department of Environment & Local Government', 'the Stationary Office', 'Mayo County Council']","['Westport', 'Castlebar']"
IE_18737df864a30090ea3d8849b23278d790e6def0cc803afa0bc43ddcd909fb4a_1,1,"['eTenders', 'Local Authority', 'The Heritage Office of Laois County Council', 'the Heritage Council']",['Laois']
IE_3595ed73a0aa540bf83b602089a587f80703064cca555fe5780575f99044f4be_1,0,[],[]
IE_e46b3eef7810b9f0cfed1bdd2df213b3fe727ea2db888190b16f7b65be6e7ac6_1,0,"['Kildalton Agricultural College', 'eTenders']","['Piltown, Co. Kilkenny']"
IE_9b3b1cf1a904ecc30e9b14e766c8341b4d2bc9be4b5b41a463534317d4a70855_1,0,"['An Garda Síochána', 'eTenders']",[]
IE_a1f3c8c2430d2a4408db0a042220afdb48dca224a470e7dc2ab3c3e6b1aa2c1c_1,1,"['COMHAIRLE CHONTAE CHILL', 'eTenders', 'NoticeWicklow County Council', 'T. J. O Connor & associates', 'Wicklow County Council', 'T. J. O Connor & Associates']","['Sandyford', 'Dublin', 'County Wicklow']"
IE_0bf68a81e62d7fd7cce864072fdba6f9be2a668999947596995bd50cec94e493_1,1,[],['New Zealand']
IE_d6c290596f857c4f546115a3314061a83d5064a63aa6ee636bd2826cd5e2e1ea_1,1,"['ELI', ""St. Patrick's College"", 'Breaking the Cycle']",['Docklands']
IE_b61cc8a70e121c6cd907a85de8fe8a80bdd7978081e26115fcdd651ade3665c4_1,0,[],[]
IE_029c3046a2dfa5dc1fd56949fae0b6be95e083676d083b7a04617bf034111e34_1,0,['Bank'],[]
IE_8a7a2ac200ad4cc3b4b2e7fdac734f7812dff01bbc8482e4644c216c815b68c3_1,0,['eTenders'],[]
IE_615d857cd63fd93f67e6ec4c1c55d53052b00d1f933df8c1e342cbe809805571_1,0,['Shannon Development'],[]
IE_d0418de273a4cc86d0d1b735aca127d99eaddf49a271948796522808086daa44_1,1,[],['Derrylea']
IE_0cc6de5dc66fc043c977823b12b6b45f49a858dea10e20505d2baeba4b0d9a18_1,1,"['The Legal Aid Board', 'eTenders', 'Tandberg']","['Co KerryThe', 'Dublin', 'Dublin 7Cahirciveen']"
IE_c029f4bff7d6992265cee289332c376ab152ff2a9979b7b2a2b19d150c08c159_1,0,[],[]
IE_cd80643360e34a6df90b9b089435041742bdc49d573cb4d2bfcb914b081789d3_1,0,['eTenders'],[]
IE_66effd12b6742286502fac1c6c19daa0a71957bea3804811a351d1fee9549473_1,1,"['The Heritage Office of Roscommon County Council', 'eTenders', 'the Heritage Council']","['Tulsk', 'a Zone of Archaeological Potential', 'Castleland', 'Carrownageelaun']"
IE_21f0f9d00c47fa305b5e8395b74e97f199ca1c45a201a00edfbcf19de5475689_1,0,"['PRTB', 'Board']",[]
IE_d5ebacb08bebb83af49e01a63365ceb702b15336415e4889bbb361d0d4d2ac39_1,1,"['Co.Offaly VEC', 'Furniture & Fittings', 'Castle Buildings']","['Offaly', 'Tullamore']"
IE_8d91f95a2f2db2e364355e0c4476e5b36eeda3184a56463e36d6f762dc754a4d_1,0,"['Developer', 'eTenders', 'Council']",[]
IE_3ba395ea705410b1092ffa01e4820f8e8a872cb90d256723a21b6a029f650729_1,0,[],[]
IE_6f03f12e46cd7a66e154722e23c1b06ae3eca077359d30d00b60e9617463f750_1,0,"['The Department of Foreign Affairs', 'eTenders', 'Department', 'Microsoft']",[]
IE_910b2e473a2b6df2d6a8e95abf06aa1bd0f57a52d3a1d600c5e3ef4580d5c558_1,1,['eTenders'],['Fermoy']
IE_2653145611b2fc3a70c04803fa176679c5909cb8772f96419e8132662f0a5679_1,1,"['NPWSThe', 'EU', 'the Department of the Environment, Heritage and Local Government', 'Parks and Wildlife Service', 'Badger and Habitats Survey', 'The Environment and Heritage Service', 'NPWS']","['Northern Ireland', 'Ireland', 'the Republic of Ireland', 'N.I.']"
IE_ee489e92776145f14d56bff0e34fff5cad8859df8a7452df16947768b112e4b2_1,0,['Computer Crimes Investigation Unit'],[]
IE_0a46086dabda0585890c188837ea0d0ba25a82a4e31f59562007981b82366654_1,0,['eTenders'],[]
IE_48da07aa3048891ac4afb4d4d237c42779e920ee3dc665ef94037eb02a48cfa1_1,1,"['eTenders', 'Local Authority', 'the County Council', 'Clare County Council', 'the Housing Officer', 'Housing & Social Policy']","['Co. Clare', 'CLARE COUNTY', 'CLARECASTLE', 'Clarecastle', 'CO', 'Ennis']"
IE_0e6ffa48e6bb49880047ead976102df3ebc3fd93196ea16a808f670881e67222_1,0,[],[]
IE_99e48291f9f6502bcba8546cf48cecb4290b54c677d8c4bba57bf4addd5d9eca_1,1,[],['Dublin']
IE_71a7c013230e2054608cd8a0bfb5dbb0ff3c3195e4868b002c40d3f8d2ab55ed_1,0,"['eTenders', 'UCC']",[]
IE_6b1ca80d35776c378b9519ab0e65559831cc3ef0f1ae0339bb711563cbbc97ed_1,1,[],"['Cloghane', 'Castlegregory', 'Abbeydorney', 'Annascaul']"
IE_485cf674533663383f08bef890d2778783e85d30ff627be3d452a1babebc5dcd_1,0,"['the National Childcare Investment ProgrammeNOTE', 'CCC', 'eTenders']",[]
IE_5a992f1d3aabfc6d5cb09697e81118ecb69d0f3b34412635ebf63403280958e7_1,0,[],[]
IE_6cb71ec759c79f52a857e75d8bad80751defd06db890f435106df22cca66a943_1,1,[],"['Dun Laoghaire Rathdown', 'Marlay Park', 'Booterstown']"
IE_6b65ec741646d02dd80b4c607ac88333bdabfad5ba0329617d057cece1f0cfb7_1,0,[],[]
IE_a3f174af74fbe1114c7734a160e65646be3ab7739fcd88b04368a682245f701a_1,0,[],[]
IE_02a06d9d1132b75b4d34b9eec052ba39e9b51f6f6e36c76df35aac990b1eac9a_1,1,['eTenders'],"['Galway', 'Ireland']"
IE_92dd63d87b594336e6bcf2dd358f8d0cfd2e04557506ab4464541ee9f82521fa_1,0,[],[]
IE_be4db308d77ec10142ae52fe8201ef000cde117581400998112f2a231c1d72de_1,0,"['the Department of Environment, Heritage and Local Government', 'eTenders', 'The Archaeological Survey of Ireland', 'the National Monuments Section', 'Record of Monuments and Places', 'DEHLG']",[]
IE_8e6a164fe013cfc0e4497291b133d186345c095f58c64264e53c84143619a89d_1,0,[],[]
IE_7eb3dc19af384fb503fbf545c9ef0ef8e6254d0e0e5a1858a72abe94c10578da_1,0,['eTenders'],[]
IE_04e8bc12216b4eba3e9aa43e7ed5412fc0754ae887aba35a606baa34cf065c9d_1,0,[],[]
IE_1f0ba7b679e6ac2e4eb62a73afc672c6590a5666681d617b2f981f8a19d5d897_1,0,[],[]
IE_c5b8c32081ac75e1b87e4d53235f3054dbd5c6ca0eeebec19706c9daf4e5af36_1,1,"['eTenders', 'offersSteel']","['Ireland', 'Dun Laoghaire Harbour']"
IE_87090681c2a6894f61be35fec15db2b536a81333afad67fff94c9dc8ff6e9932_1,1,[],['Limerick']
IE_8ea21276cfbdbce0ec41fa31b2a3d64821fa8d8519a8f9cf20ae19db40da1308_1,0,[],[]
IE_fdb7b3fec0e8feea9433b338aa8d478780e5882bc39b77a0a1ab2be8a731d45d_1,1,[],['New Ross']
IE_013bea21d27e73f6aa3c6cda3e73d7b0d77d51e71b3131ac361ba147603e032c_1,0,"['the School of Biomolecular and Biomedical Science', 'the School of Chemistry and Chemical Biology', 'UCD School Of Chemistry & Chemical Biology', 'eTenders']",[]
IE_a1988f0078e342fa25d620c84f45b71c97835c861a2c72949b3c303761dcc290_1,0,[],[]
IE_bf588995e5b5cf34411f512bd0cf3a6131e3f2ac1258bc4e22f2993a4229caea_1,0,['eTenders'],[]
IE_1b63b236c134927f5228d55a3e1b207d1b7a4d65438be8eb66f707af084d1945_1,0,[],[]
IE_2e3236463f1ba90bdecec162a9aa5a3a646cc69ccec649d6a4dab41224cc14e5_1,0,"['eTenders', 'PAS', 'The Public Appointments Service']",[]
IE_ac1fd22d767d6ab3e70751d8730fda877e4ed38063e47f9b9ee2d52d7d321d97_1,0,[],[]
IE_ab54c4e75df19e0f6571588be324b76abd6e92d0a011afa4d09dee087ae20819_1,0,['IT Tralee'],[]
IE_e5a6b3ef7d3ce34951371b6bfe42bb082e7a8cb14a95923f87b94e4faa192ad0_1,0,[],[]
IE_01f37f60572b8811a3e58baed28652805254221ed3bafe11f1274b309ab636db_1,1,"['eTenders', 'Shannon ABC].Shannon', 'Shannon Applied Biotechnology Research Centre', 'The Institutes of Technology', 'Applied Biotechnology Research Centre', 'Enterprise Ireland']","['Limerick', 'Tralee']"
IE_e5493e4f87ef12bd5cce9663bae11316fd8772f379b45d04f7dd35057426a1ae_1,0,"['The Contracting Authority', 'Security Consultant Services', 'eTenders', ""the Awarding Authority's"", 'the Contracting Authority']",[]
IE_9af699dcccdaa0a9a57035b0287b3310cb44f330756c697912ac02f707583a07_1,0,[],[]
IE_315fdf318bebf9e1c969af7c5759b72a5c734a08cc170b1f1cc1f5f5f45e4a57_1,0,"['The Eastern Health Shared Services', 'The Awarding Authority']","['SWAHB', 'THE EASTERN REGION']"
IE_2a54c966703635809052a9532ca3cfb92e0e8166d8a5d9a969f831183b99e1b5_1,0,['eTenders'],[]
IE_9a7d6e6ba84cc02ffa214631ceeb7ddf9927d136689924db364cf3f3cd6cac74_1,0,[],[]
IE_2ba458956c145d8259aa3218b45a49022d6ebbe6343ec6b287f8756d791b486e_1,0,[],[]
IE_b004fe316f73fdc11e3f723da98184ec41495138b2b8a51c7702839e79b7cb0f_1,0,['eTenders'],[]
IE_6790120681a6ea0123b8713873b964fd384dd6898757535535fede9c80fe32c1_1,0,"['eTenders', 'The Marine Institute']",[]
IE_a676a654310cecabf08bca1e171328212a028ee02fe289ecfa735bdb818dc033_1,0,"['Facilities Management', 'eTenders', 'Governemnt']",[]
IE_10c3b031ee40c4445ca0c8f3c437b0d745714a165dcf62e4fdd4452f7101e6d5_1,0,['Killarney Sports & Leisure Centre'],[]
IE_311d448910eda6508189af3d1d6e0fbf7977cb238cae643663a694e57cf2a5b0_1,0,['DTO'],[]
IE_b6dad74ca0db412d785c14586807c33994d9098ca7f8be10251ffed446fa8a3a_1,1,"['The Contracting Authority', 'eTenders', 'Maria West A.O.', 'S.E.O. Corporate Affairs', 'Roads Transportation and Safety', 'the Contracting Authority']","['Rathass', 'Co. Kerry', 'Kerry County Council', 'Tralee', 'Áras an Chontae']"
IE_f4588ed250dc893c34119c3435092d51b89d53463669f12ba12cc3fd27846894_1,0,['eTenders'],['MHWS']
IE_20beecff208df54a156d249a5e54605af0feb64d7204cf9c53cb9e76f6a3a570_1,0,[],[]
IE_3a9762e1d80f1309f75e7deb1ae9808f313e7ba82bdf390a636bb3d1d2e65afd_1,0,['eTenders'],[]
IE_69a86aded0020920435ba2bd7437b71fba99bc46e03af75f0bc72c993724fa2c_1,1,"['Authority', 'Daikin']",['Dublin']
IE_338be898de2a23a2b211f1c6b05f28388410def746b6ed976c69f44c7a9feaae_1,1,"['eTenders', 'Tourism Ireland']",['Ireland']
IE_06c37fcb7dfb20c842e5ffb985c0f49e0afcb2f5e07182b8027b59236a8ad417_1,0,"['Waterford Institute of Technologies', 'eTenders', 'EU']",[]
IE_04c8185071625d92bea4beeb2748d52fd92375c14643da420605b3785748f4b1_1,0,['eTenders'],[]
IE_ea55f548c0ac76880e0069c620ab031aac5b2fb90fc65602c9474b761f31cf6c_1,0,[],[]
IE_3427147ba8f55fd1250138ccd29004b636d3f0477dd6dcf32c45bb8a924467e5_1,1,['eTenders'],"['South Tipperary County Council', 'Carrick-on-Suir Cashel', 'Clonmel', 'the Borough']"
IE_a3bb7c55c6f6261df45dbbcf3d2c07b4583849704b70b6dd75c87db973fae2b6_1,0,[],[]
IE_4fdeea17896ec64a733578b74674d2d97c33ea02d0668f0b11ab3cd9c929f68e_1,0,"['Kerry County Council', 'eTenders']",[]
IE_109fb24e654c3904a8304495d85ae00fd6eec99156039f99432524b1b176467b_1,1,"['Government Offices', 'eTenders', 'The Office of the Revenue Commissioners']",['Waterford']
IE_601748116111cbda0f9be036c1a7ec05566da33248310240ffcc1a9960f594ba_1,0,[],[]
IE_2d41778aac45f36b88250bf54e605cc43947c4699056cbd0bdf1523aba39526d_1,0,['ITT'],[]
IE_99c25d118a1e8684697731a4ec4699645d5590a15fe2af16b3e2b3f902215ce7_1,0,['eTenders'],[]
IE_d1c8d1e18e4bd9a3998e26e99e64c0bf833b8878b78c9a6ce78a8da9d58a330e_1,0,[],[]
IE_42eecb0221d41bd9763a188e091d7d05884acda1561d3de5bf6d1cb06e479d04_1,1,[],['Ireland']
IE_e4d3ce88f0d0ca4d7328bbaeb5f45f5fe7d18e05003addfb8bba74ba61e78357_1,1,"['eTenders', 'Beechill', 'Beechill Housing Initiative', 'the Affordable Housing Programme', 'Dublin City Council', 'etenders']","['Donnybrook', 'Dublin']"
IE_654bc2a8ca84d1d21a61630b32239f830df5c29ec025a157ecb0327dfb5d576f_1,0,['Hotel Occupancy Survey'],[]
IE_ee76cc237f1efcf0297c1532af5b417df76e507b862fbd87aad33b9af8a7fea3_1,1,"['Department of Environment,', 'Heritage & Local Government', 'eTenders', 'The Department of the Environment, Heritage & Local Government']","['Dublin', 'Co. Mayo', 'Ballina']"
IE_4f2bcc83f5151c78157f159c9e5b1ea56581ac33858703849e10a6c8cfe835d8_1,0,['eTenders'],[]
IE_2c23b82f97183a3c684fea972e442c7ee320b80db52aaefc5840265120326cd0_1,0,"['the Trinity College Institute of Neuroscience', 'eTenders']",[]
IE_440652e92bebc7a1c6645124df6884d163f77dde0e64141156411a75c0c42614_1,0,['eTenders'],[]
IE_b1bdcf28ffc79351da35003213a2b114cd887fa61146a2a08d0aaba13f4b4940_1,0,[],[]
IE_e004f054ad9cfc70f49a1e841c72e84c25b0decf4ccc3aae035d3d7b12fa79ef_1,0,['eTenders'],[]
IE_26521d51976ab269c10dc90860f7648e35c0b1941caf8ff39687b287c589822e_1,0,"['External Dental Laboratory Services', 'eTenders', 'the Dublin Dental School and Hospital']",[]
IE_c3140cf166c5349908b68fa3ee4a2709962513d91e65d685c2fbc07b3313dee0_1,1,"['Construction Industry Federation', 'C.I.F', 'Galway County Council', 'Group Water Scheme', 'Water Services Section']","['Galway', 'Oughterard', 'Moycullen', 'Prospect Hill', 'Galway City']"
IE_53c193eef1cd4bb3cc414d74214118a0ef599d375bf365e817e28a60f6646bbb_1,1,['Limerick County Council'],"['Co. Limerick', 'Abbeyfeale']"
IE_883583f2f6a5934e8348d242e1cc111cdfe1bb3ffa14cda68f72a6ce4ef6bbf0_1,0,['CBFSAI'],[]
